date,actif,prix,bande_basse,moyenne,bande_haute,decision,position,capital,quantite_detenue,prix_entree,pnl_pct,valeur_totale
2026-07-16 11:24:17 UTC,ETH/USD,1886.62,1882.1,1884.35,1886.6,HOLD,0.0,979.48,0.0,,,979.48
2026-07-16 11:25:23 UTC,ETH/USD,1886.73,1881.99,1884.41,1886.83,HOLD,0.0,979.48,0.0,,,979.48
2026-07-16 11:26:18 UTC,ETH/USD,1885.39,1882.01,1884.46,1886.92,HOLD,0.0,979.48,0.0,,,979.48
2026-07-16 11:27:15 UTC,ETH/USD,1884.93,1882.01,1884.46,1886.91,HOLD,0.0,979.48,0.0,,,979.48
2026-07-16 11:28:17 UTC,ETH/USD,1884.23,1882.02,1884.47,1886.93,HOLD,0.0,979.48,0.0,,,979.48
2026-07-16 11:29:16 UTC,ETH/USD,1884.01,1881.98,1884.44,1886.9,HOLD,0.0,979.48,0.0,,,979.48
2026-07-16 11:30:52 UTC,ETH/USD,1882.06,1881.64,1884.31,1886.97,HOLD,0.0,979.48,0.0,,,979.48
2026-07-16 11:31:15 UTC,ETH/USD,1882.06,1881.38,1884.22,1887.05,HOLD,0.0,979.48,0.0,,,979.48
2026-07-16 11:32:17 UTC,ETH/USD,1881.49,1881.0,1884.03,1887.06,HOLD,0.0,979.48,0.0,,,979.48
2026-07-16 11:33:15 UTC,ETH/USD,1882.08,1880.78,1883.87,1886.97,HOLD,0.0,979.48,0.0,,,979.48
2026-07-16 11:34:19 UTC,ETH/USD,1882.08,1880.58,1883.73,1886.89,HOLD,0.0,979.48,0.0,,,979.48
2026-07-16 11:35:25 UTC,ETH/USD,1882.84,1880.5,1883.64,1886.77,HOLD,0.0,979.48,0.0,,,979.48
2026-07-16 11:36:19 UTC,ETH/USD,1883.22,1880.46,1883.57,1886.69,HOLD,0.0,979.48,0.0,,,979.48
2026-07-16 11:37:17 UTC,ETH/USD,1883.65,1880.62,1883.64,1886.67,HOLD,0.0,979.48,0.0,,,979.48
2026-07-16 11:38:17 UTC,ETH/USD,1883.42,1880.75,1883.7,1886.65,HOLD,0.0,979.48,0.0,,,979.48
2026-07-16 11:39:18 UTC,ETH/USD,1882.19,1880.69,1883.68,1886.67,HOLD,0.0,979.48,0.0,,,979.48
2026-07-16 11:40:41 UTC,ETH/USD,1883.94,1880.7,1883.69,1886.67,HOLD,0.0,979.48,0.0,,,979.48
2026-07-16 11:41:16 UTC,ETH/USD,1883.94,1880.71,1883.7,1886.69,HOLD,0.0,979.48,0.0,,,979.48
2026-07-16 11:42:19 UTC,ETH/USD,1884.34,1880.71,1883.71,1886.7,HOLD,0.0,979.48,0.0,,,979.48
2026-07-16 11:43:18 UTC,ETH/USD,1884.88,1880.74,1883.68,1886.62,HOLD,0.0,979.48,0.0,,,979.48
2026-07-16 11:44:18 UTC,ETH/USD,1885.42,1880.88,1883.62,1886.36,HOLD,0.0,979.48,0.0,,,979.48
2026-07-16 11:45:28 UTC,ETH/USD,1885.74,1880.99,1883.58,1886.18,HOLD,0.0,979.48,0.0,,,979.48
2026-07-16 11:46:18 UTC,ETH/USD,1885.35,1880.99,1883.58,1886.18,HOLD,0.0,979.48,0.0,,,979.48
2026-07-16 11:47:16 UTC,ETH/USD,1885.3,1880.97,1883.6,1886.24,HOLD,0.0,979.48,0.0,,,979.48
2026-07-16 11:48:18 UTC,ETH/USD,1884.19,1880.97,1883.57,1886.17,HOLD,0.0,979.48,0.0,,,979.48
2026-07-16 11:49:15 UTC,ETH/USD,1884.29,1880.98,1883.59,1886.2,HOLD,0.0,979.48,0.0,,,979.48
2026-07-16 11:50:39 UTC,ETH/USD,1877.92,1880.46,1883.48,1886.49,"ACHAT (bande basse touchée, 1880.46)",1,0.0,0.52105549,1877.92,,978.5
2026-07-16 11:51:16 UTC,ETH/USD,1879.86,1879.88,1883.34,1886.81,HOLD,1.0,0.0,0.52105549,1877.92,,979.51
2026-07-16 11:52:19 UTC,ETH/USD,1881.45,1879.63,1883.28,1886.93,HOLD,1.0,0.0,0.52105549,1877.92,,980.34
2026-07-16 11:53:15 UTC,ETH/USD,1881.72,1879.55,1883.25,1886.94,HOLD,1.0,0.0,0.52105549,1877.92,,980.48
2026-07-16 11:54:29 UTC,ETH/USD,1882.37,1879.52,1883.24,1886.95,HOLD,1.0,0.0,0.52105549,1877.92,,980.82
2026-07-16 11:55:22 UTC,ETH/USD,1882.75,1879.49,1883.21,1886.94,HOLD,1.0,0.0,0.52105549,1877.92,,981.02
2026-07-16 11:56:19 UTC,ETH/USD,1882.83,1879.46,1883.19,1886.93,HOLD,1.0,0.0,0.52105549,1877.92,,981.06
2026-07-16 11:57:14 UTC,ETH/USD,1883.08,1879.45,1883.18,1886.91,HOLD,1.0,0.0,0.52105549,1877.92,,981.19
2026-07-16 11:58:20 UTC,ETH/USD,1883.18,1879.44,1883.17,1886.9,VENTE (retour à la moyenne atteint),0,980.26,0.0,,0.28,980.26
2026-07-16 11:59:15 UTC,ETH/USD,1884.03,1879.54,1883.26,1886.98,HOLD,0.0,980.26,0.0,,,980.26
2026-07-16 12:01:00 UTC,ETH/USD,1882.66,1879.55,1883.28,1887.01,HOLD,0.0,980.26,0.0,,,980.26
2026-07-16 12:01:15 UTC,ETH/USD,1882.67,1879.49,1883.22,1886.95,HOLD,0.0,980.26,0.0,,,980.26
2026-07-16 12:02:18 UTC,ETH/USD,1882.01,1879.44,1883.15,1886.86,HOLD,0.0,980.26,0.0,,,980.26
2026-07-16 12:03:17 UTC,ETH/USD,1882.0,1879.35,1883.0,1886.66,HOLD,0.0,980.26,0.0,,,980.26
2026-07-16 12:04:20 UTC,ETH/USD,1882.25,1879.33,1882.83,1886.33,HOLD,0.0,980.26,0.0,,,980.26
2026-07-16 12:05:23 UTC,ETH/USD,1880.73,1879.23,1882.57,1885.91,HOLD,0.0,980.26,0.0,,,980.26
2026-07-16 12:06:21 UTC,ETH/USD,1879.37,1878.92,1882.27,1885.62,HOLD,0.0,980.26,0.0,,,980.26
2026-07-16 12:07:16 UTC,ETH/USD,1880.06,1878.83,1882.01,1885.18,HOLD,0.0,980.26,0.0,,,980.26
2026-07-16 12:08:19 UTC,ETH/USD,1879.46,1878.62,1881.78,1884.95,HOLD,0.0,980.26,0.0,,,980.26
2026-07-16 12:09:14 UTC,ETH/USD,1879.22,1878.39,1881.53,1884.66,HOLD,0.0,980.26,0.0,,,980.26
2026-07-16 12:10:40 UTC,ETH/USD,1879.09,1878.26,1881.49,1884.72,HOLD,0.0,980.26,0.0,,,980.26
2026-07-16 12:11:21 UTC,ETH/USD,1879.09,1878.21,1881.48,1884.75,HOLD,0.0,980.26,0.0,,,980.26
2026-07-16 12:12:19 UTC,ETH/USD,1878.66,1878.01,1881.42,1884.82,HOLD,0.0,980.26,0.0,,,980.26
2026-07-16 12:13:15 UTC,ETH/USD,1877.61,1877.27,1881.19,1885.11,HOLD,0.0,980.26,0.0,,,980.26
2026-07-16 12:14:18 UTC,ETH/USD,1878.68,1876.94,1881.02,1885.1,HOLD,0.0,980.26,0.0,,,980.26
2026-07-16 12:15:31 UTC,ETH/USD,1877.83,1876.73,1880.85,1884.97,HOLD,0.0,980.26,0.0,,,980.26
2026-07-16 12:16:18 UTC,ETH/USD,1878.15,1876.38,1880.6,1884.82,HOLD,0.0,980.26,0.0,,,980.26
2026-07-16 12:17:17 UTC,ETH/USD,1877.82,1876.12,1880.34,1884.56,HOLD,0.0,980.26,0.0,,,980.26
2026-07-16 12:18:19 UTC,ETH/USD,1878.63,1876.0,1880.09,1884.19,HOLD,0.0,980.26,0.0,,,980.26
2026-07-16 12:19:17 UTC,ETH/USD,1879.67,1876.13,1879.83,1883.54,HOLD,0.0,980.26,0.0,,,980.26
2026-07-16 12:20:42 UTC,ETH/USD,1880.93,1876.47,1879.63,1882.8,HOLD,0.0,980.26,0.0,,,980.26
2026-07-16 12:21:18 UTC,ETH/USD,1880.0,1876.63,1879.55,1882.46,HOLD,0.0,980.26,0.0,,,980.26
2026-07-16 12:22:19 UTC,ETH/USD,1879.45,1876.85,1879.38,1881.92,HOLD,0.0,980.26,0.0,,,980.26
2026-07-16 12:23:15 UTC,ETH/USD,1880.02,1877.03,1879.28,1881.54,HOLD,0.0,980.26,0.0,,,980.26
2026-07-16 12:24:19 UTC,ETH/USD,1878.53,1877.26,1879.14,1881.02,HOLD,0.0,980.26,0.0,,,980.26
2026-07-16 12:25:23 UTC,ETH/USD,1877.45,1877.13,1878.99,1880.85,HOLD,0.0,980.26,0.0,,,980.26
2026-07-16 12:26:20 UTC,ETH/USD,1877.72,1876.94,1878.9,1880.86,HOLD,0.0,980.26,0.0,,,980.26
2026-07-16 12:27:17 UTC,ETH/USD,1878.19,1876.9,1878.8,1880.71,HOLD,0.0,980.26,0.0,,,980.26
2026-07-16 12:28:19 UTC,ETH/USD,1878.36,1876.87,1878.74,1880.61,HOLD,0.0,980.26,0.0,,,980.26
2026-07-16 12:29:15 UTC,ETH/USD,1879.24,1876.87,1878.74,1880.61,HOLD,0.0,980.26,0.0,,,980.26
2026-07-16 12:30:54 UTC,ETH/USD,1881.16,1876.75,1878.83,1880.9,HOLD,0.0,980.26,0.0,,,980.26
2026-07-16 12:31:14 UTC,ETH/USD,1880.82,1876.62,1878.93,1881.24,HOLD,0.0,980.26,0.0,,,980.26
2026-07-16 12:32:19 UTC,ETH/USD,1880.07,1876.6,1879.0,1881.39,HOLD,0.0,980.26,0.0,,,980.26
2026-07-16 12:33:16 UTC,ETH/USD,1879.16,1876.9,1879.11,1881.31,HOLD,0.0,980.26,0.0,,,980.26
2026-07-16 12:34:19 UTC,ETH/USD,1880.08,1876.96,1879.2,1881.44,HOLD,0.0,980.26,0.0,,,980.26
2026-07-16 12:35:22 UTC,ETH/USD,1879.33,1876.99,1879.26,1881.53,HOLD,0.0,980.26,0.0,,,980.26
2026-07-16 12:36:20 UTC,ETH/USD,1879.15,1877.15,1879.33,1881.5,HOLD,0.0,980.26,0.0,,,980.26
2026-07-16 12:37:22 UTC,ETH/USD,1872.76,1876.89,1879.27,1881.65,"ACHAT (bande basse touchée, 1876.89)",1,0.0,0.52290723,1872.76,,979.28
2026-07-16 12:38:21 UTC,ETH/USD,1872.07,1874.6,1878.9,1883.21,HOLD,1.0,0.0,0.52290723,1872.76,,978.92
2026-07-16 12:39:15 UTC,ETH/USD,1872.71,1873.59,1878.61,1883.63,HOLD,1.0,0.0,0.52290723,1872.76,,979.25
2026-07-16 12:40:44 UTC,ETH/USD,1871.74,1872.47,1878.21,1883.95,HOLD,1.0,0.0,0.52290723,1872.76,,978.75
2026-07-16 12:41:16 UTC,ETH/USD,1866.13,1870.89,1877.64,1884.38,VENTE (stop-loss -0.35%),0,974.84,0.0,,-0.35,974.84
2026-07-16 12:42:23 UTC,ETH/USD,1866.24,1868.94,1877.02,1885.1,"ACHAT (bande basse touchée, 1868.94)",1,0.0,0.52183275,1866.24,,973.87
2026-07-16 12:43:16 UTC,ETH/USD,1869.8,1867.94,1876.5,1885.07,HOLD,1.0,0.0,0.52183275,1866.24,,975.72
2026-07-16 12:44:20 UTC,ETH/USD,1868.98,1867.24,1876.08,1884.92,HOLD,1.0,0.0,0.52183275,1866.24,,975.29
2026-07-16 12:45:29 UTC,ETH/USD,1868.77,1866.28,1875.64,1885.0,HOLD,1.0,0.0,0.52183275,1866.24,,975.19
2026-07-16 12:46:18 UTC,ETH/USD,1869.06,1865.46,1875.21,1884.96,HOLD,1.0,0.0,0.52183275,1866.24,,975.34
2026-07-16 12:47:15 UTC,ETH/USD,1870.49,1864.97,1874.83,1884.68,HOLD,1.0,0.0,0.52183275,1866.24,,976.08
2026-07-16 12:48:20 UTC,ETH/USD,1872.16,1864.68,1874.49,1884.3,HOLD,1.0,0.0,0.52183275,1866.24,,976.95
2026-07-16 12:49:16 UTC,ETH/USD,1872.17,1864.55,1874.15,1883.74,HOLD,1.0,0.0,0.52183275,1866.24,,976.96
2026-07-16 12:50:39 UTC,ETH/USD,1871.53,1864.58,1873.71,1882.83,HOLD,1.0,0.0,0.52183275,1866.24,,976.63
2026-07-16 12:51:18 UTC,ETH/USD,1872.81,1864.74,1873.23,1881.73,HOLD,1.0,0.0,0.52183275,1866.24,,977.29
2026-07-16 12:52:21 UTC,ETH/USD,1872.85,1864.95,1872.8,1880.65,VENTE (retour à la moyenne atteint),0,976.34,0.0,,0.35,976.34
2026-07-16 12:53:17 UTC,ETH/USD,1873.28,1865.21,1872.5,1879.8,HOLD,0.0,976.34,0.0,,,976.34
2026-07-16 12:54:18 UTC,ETH/USD,1873.48,1865.77,1872.16,1878.55,HOLD,0.0,976.34,0.0,,,976.34
2026-07-16 12:55:25 UTC,ETH/USD,1871.91,1866.52,1871.8,1877.09,HOLD,0.0,976.34,0.0,,,976.34
2026-07-16 12:56:19 UTC,ETH/USD,1872.17,1867.4,1871.46,1875.53,HOLD,0.0,976.34,0.0,,,976.34
2026-07-16 12:57:15 UTC,ETH/USD,1871.78,1867.92,1871.22,1874.52,HOLD,0.0,976.34,0.0,,,976.34
2026-07-16 12:58:19 UTC,ETH/USD,1872.19,1867.96,1871.28,1874.6,HOLD,0.0,976.34,0.0,,,976.34
2026-07-16 12:59:15 UTC,ETH/USD,1872.51,1867.98,1871.24,1874.5,HOLD,0.0,976.34,0.0,,,976.34
2026-07-16 13:01:03 UTC,ETH/USD,1871.52,1868.15,1871.29,1874.43,HOLD,0.0,976.34,0.0,,,976.34
2026-07-16 13:01:15 UTC,ETH/USD,1871.52,1868.15,1871.29,1874.43,HOLD,0.0,976.34,0.0,,,976.34
2026-07-16 13:02:19 UTC,ETH/USD,1872.46,1869.01,1871.57,1874.13,HOLD,0.0,976.34,0.0,,,976.34
2026-07-16 13:03:18 UTC,ETH/USD,1870.79,1869.18,1871.62,1874.06,HOLD,0.0,976.34,0.0,,,976.34
2026-07-16 13:04:27 UTC,ETH/USD,1869.5,1869.23,1871.64,1874.05,HOLD,0.0,976.34,0.0,,,976.34
2026-07-16 13:05:24 UTC,ETH/USD,1870.11,1869.53,1871.7,1873.87,HOLD,0.0,976.34,0.0,,,976.34
2026-07-16 13:06:31 UTC,ETH/USD,1869.97,1869.82,1871.75,1873.69,HOLD,0.0,976.34,0.0,,,976.34
2026-07-16 13:07:17 UTC,ETH/USD,1870.36,1869.74,1871.74,1873.73,HOLD,0.0,976.34,0.0,,,976.34
2026-07-16 13:08:18 UTC,ETH/USD,1871.31,1869.74,1871.74,1873.73,HOLD,0.0,976.34,0.0,,,976.34
2026-07-16 13:09:17 UTC,ETH/USD,1871.97,1869.74,1871.71,1873.68,HOLD,0.0,976.34,0.0,,,976.34
2026-07-16 13:10:54 UTC,ETH/USD,1873.83,1869.75,1871.72,1873.7,HOLD,0.0,976.34,0.0,,,976.34
2026-07-16 13:11:15 UTC,ETH/USD,1872.84,1869.62,1871.85,1874.07,HOLD,0.0,976.34,0.0,,,976.34
2026-07-16 13:12:20 UTC,ETH/USD,1873.43,1869.6,1871.93,1874.26,HOLD,0.0,976.34,0.0,,,976.34
2026-07-16 13:13:15 UTC,ETH/USD,1873.53,1869.53,1871.97,1874.42,HOLD,0.0,976.34,0.0,,,976.34
2026-07-16 13:14:19 UTC,ETH/USD,1873.53,1869.52,1871.97,1874.42,HOLD,0.0,976.34,0.0,,,976.34
2026-07-16 13:15:28 UTC,ETH/USD,1874.46,1869.44,1872.04,1874.64,HOLD,0.0,976.34,0.0,,,976.34
2026-07-16 13:16:18 UTC,ETH/USD,1875.11,1869.33,1872.14,1874.94,HOLD,0.0,976.34,0.0,,,976.34
2026-07-16 13:17:18 UTC,ETH/USD,1875.63,1869.14,1872.33,1875.53,HOLD,0.0,976.34,0.0,,,976.34
2026-07-16 13:18:19 UTC,ETH/USD,1873.82,1869.12,1872.45,1875.78,HOLD,0.0,976.34,0.0,,,976.34
2026-07-16 13:19:15 UTC,ETH/USD,1875.16,1869.08,1872.59,1876.1,HOLD,0.0,976.34,0.0,,,976.34
2026-07-16 13:20:40 UTC,ETH/USD,1877.38,1869.14,1872.83,1876.52,HOLD,0.0,976.34,0.0,,,976.34
2026-07-16 13:21:15 UTC,ETH/USD,1878.69,1868.78,1873.18,1877.58,HOLD,0.0,976.34,0.0,,,976.34
2026-07-16 13:22:20 UTC,ETH/USD,1879.54,1868.34,1873.53,1878.71,HOLD,0.0,976.34,0.0,,,976.34
2026-07-16 13:23:15 UTC,ETH/USD,1882.42,1868.0,1874.07,1880.13,HOLD,0.0,976.34,0.0,,,976.34
2026-07-16 13:24:19 UTC,ETH/USD,1883.19,1867.59,1874.67,1881.75,HOLD,0.0,976.34,0.0,,,976.34
2026-07-16 13:25:29 UTC,ETH/USD,1881.56,1867.89,1875.26,1882.64,HOLD,0.0,976.34,0.0,,,976.34
2026-07-16 13:26:23 UTC,ETH/USD,1880.95,1868.43,1875.81,1883.18,HOLD,0.0,976.34,0.0,,,976.34
2026-07-16 13:27:15 UTC,ETH/USD,1880.63,1869.13,1876.35,1883.56,HOLD,0.0,976.34,0.0,,,976.34
2026-07-16 13:28:18 UTC,ETH/USD,1880.93,1869.68,1876.81,1883.95,HOLD,0.0,976.34,0.0,,,976.34
2026-07-16 13:29:16 UTC,ETH/USD,1880.71,1870.27,1877.27,1884.26,HOLD,0.0,976.34,0.0,,,976.34
2026-07-16 13:30:55 UTC,ETH/USD,1884.1,1870.85,1877.77,1884.69,HOLD,0.0,976.34,0.0,,,976.34
2026-07-16 13:31:17 UTC,ETH/USD,1881.81,1871.11,1878.25,1885.38,HOLD,0.0,976.34,0.0,,,976.34
2026-07-16 13:32:20 UTC,ETH/USD,1882.79,1871.67,1878.72,1885.76,HOLD,0.0,976.34,0.0,,,976.34
2026-07-16 13:33:20 UTC,ETH/USD,1882.03,1872.26,1879.13,1886.0,HOLD,0.0,976.34,0.0,,,976.34
2026-07-16 13:34:20 UTC,ETH/USD,1882.98,1873.07,1879.57,1886.08,HOLD,0.0,976.34,0.0,,,976.34
2026-07-16 13:35:25 UTC,ETH/USD,1881.09,1873.88,1879.97,1886.06,HOLD,0.0,976.34,0.0,,,976.34
2026-07-16 13:36:24 UTC,ETH/USD,1884.66,1874.73,1880.4,1886.07,HOLD,0.0,976.34,0.0,,,976.34
2026-07-16 13:37:15 UTC,ETH/USD,1888.99,1875.02,1880.97,1886.93,HOLD,0.0,976.34,0.0,,,976.34
2026-07-16 13:38:21 UTC,ETH/USD,1882.18,1876.06,1881.51,1886.97,HOLD,0.0,976.34,0.0,,,976.34
2026-07-16 13:39:15 UTC,ETH/USD,1883.23,1877.32,1881.93,1886.53,HOLD,0.0,976.34,0.0,,,976.34
2026-07-16 13:40:41 UTC,ETH/USD,1883.44,1878.59,1882.23,1885.87,HOLD,0.0,976.34,0.0,,,976.34
2026-07-16 13:41:20 UTC,ETH/USD,1882.49,1879.21,1882.48,1885.75,HOLD,0.0,976.34,0.0,,,976.34
2026-07-16 13:42:19 UTC,ETH/USD,1879.76,1879.3,1882.5,1885.7,HOLD,0.0,976.34,0.0,,,976.34
2026-07-16 13:43:15 UTC,ETH/USD,1877.99,1878.59,1882.33,1886.06,"ACHAT (bande basse touchée, 1878.59)",1,0.0,0.51936574,1877.99,,975.36
2026-07-16 13:44:20 UTC,ETH/USD,1878.37,1878.06,1882.1,1886.14,HOLD,1.0,0.0,0.51936574,1877.99,,975.56
2026-07-16 13:45:28 UTC,ETH/USD,1877.96,1876.98,1881.81,1886.64,HOLD,1.0,0.0,0.51936574,1877.99,,975.35
2026-07-16 13:46:24 UTC,ETH/USD,1877.51,1876.7,1881.7,1886.7,HOLD,1.0,0.0,0.51936574,1877.99,,975.11
2026-07-16 13:47:17 UTC,ETH/USD,1878.35,1876.42,1881.59,1886.75,HOLD,1.0,0.0,0.51936574,1877.99,,975.55
2026-07-16 13:48:22 UTC,ETH/USD,1875.59,1875.93,1881.41,1886.89,HOLD,1.0,0.0,0.51936574,1877.99,,974.12
2026-07-16 13:49:17 UTC,ETH/USD,1874.94,1874.96,1881.11,1887.26,HOLD,1.0,0.0,0.51936574,1877.99,,973.78
2026-07-16 13:50:43 UTC,ETH/USD,1879.85,1874.04,1880.73,1887.43,HOLD,1.0,0.0,0.51936574,1877.99,,976.33
2026-07-16 13:51:18 UTC,ETH/USD,1879.7,1874.04,1880.62,1887.2,HOLD,1.0,0.0,0.51936574,1877.99,,976.25
2026-07-16 13:52:17 UTC,ETH/USD,1881.43,1874.03,1880.53,1887.04,VENTE (retour à la moyenne atteint),0,976.17,0.0,,0.18,976.17
2026-07-16 13:53:16 UTC,ETH/USD,1881.47,1874.03,1880.53,1887.03,HOLD,0.0,976.17,0.0,,,976.17
2026-07-16 13:54:21 UTC,ETH/USD,1881.05,1873.99,1880.43,1886.87,HOLD,0.0,976.17,0.0,,,976.17
2026-07-16 13:55:27 UTC,ETH/USD,1877.05,1873.83,1880.26,1886.69,HOLD,0.0,976.17,0.0,,,976.17
2026-07-16 13:56:27 UTC,ETH/USD,1879.27,1873.7,1880.04,1886.38,HOLD,0.0,976.17,0.0,,,976.17
2026-07-16 13:57:17 UTC,ETH/USD,1880.88,1874.23,1879.67,1885.12,HOLD,0.0,976.17,0.0,,,976.17
2026-07-16 13:58:25 UTC,ETH/USD,1880.02,1874.52,1879.32,1884.13,HOLD,0.0,976.17,0.0,,,976.17
2026-07-16 13:59:17 UTC,ETH/USD,1880.37,1874.69,1879.18,1883.66,HOLD,0.0,976.17,0.0,,,976.17
2026-07-16 14:01:01 UTC,ETH/USD,1882.88,1874.84,1879.09,1883.34,HOLD,0.0,976.17,0.0,,,976.17
2026-07-16 14:02:19 UTC,ETH/USD,1884.34,1874.48,1879.31,1884.14,HOLD,0.0,976.17,0.0,,,976.17
2026-07-16 14:03:15 UTC,ETH/USD,1883.23,1874.47,1879.59,1884.7,HOLD,0.0,976.17,0.0,,,976.17
2026-07-16 14:04:20 UTC,ETH/USD,1881.1,1874.55,1879.76,1884.98,HOLD,0.0,976.17,0.0,,,976.17
2026-07-16 14:05:23 UTC,ETH/USD,1882.23,1875.07,1880.04,1885.02,HOLD,0.0,976.17,0.0,,,976.17
2026-07-16 14:06:18 UTC,ETH/USD,1882.91,1875.16,1880.25,1885.34,HOLD,0.0,976.17,0.0,,,976.17
2026-07-16 14:07:16 UTC,ETH/USD,1884.63,1875.14,1880.56,1885.98,HOLD,0.0,976.17,0.0,,,976.17
2026-07-16 14:08:18 UTC,ETH/USD,1886.89,1875.41,1880.94,1886.48,HOLD,0.0,976.17,0.0,,,976.17
2026-07-16 14:09:16 UTC,ETH/USD,1886.87,1876.07,1881.55,1887.03,HOLD,0.0,976.17,0.0,,,976.17
2026-07-16 14:10:41 UTC,ETH/USD,1887.51,1876.98,1882.2,1887.43,HOLD,0.0,976.17,0.0,,,976.17
2026-07-16 14:11:18 UTC,ETH/USD,1888.24,1876.63,1882.58,1888.54,HOLD,0.0,976.17,0.0,,,976.17
2026-07-16 14:12:23 UTC,ETH/USD,1889.04,1876.17,1883.08,1889.99,HOLD,0.0,976.17,0.0,,,976.17
2026-07-16 14:13:20 UTC,ETH/USD,1886.76,1876.24,1883.29,1890.34,HOLD,0.0,976.17,0.0,,,976.17
2026-07-16 14:14:21 UTC,ETH/USD,1886.57,1876.46,1883.65,1890.83,HOLD,0.0,976.17,0.0,,,976.17
2026-07-16 14:15:32 UTC,ETH/USD,1885.68,1877.08,1884.1,1891.11,HOLD,0.0,976.17,0.0,,,976.17
2026-07-16 14:16:18 UTC,ETH/USD,1886.74,1877.86,1884.51,1891.17,HOLD,0.0,976.17,0.0,,,976.17
2026-07-16 14:17:17 UTC,ETH/USD,1889.48,1878.35,1885.03,1891.71,HOLD,0.0,976.17,0.0,,,976.17
2026-07-16 14:18:19 UTC,ETH/USD,1889.35,1879.36,1885.6,1891.85,HOLD,0.0,976.17,0.0,,,976.17
2026-07-16 14:19:19 UTC,ETH/USD,1888.66,1880.12,1886.03,1891.94,HOLD,0.0,976.17,0.0,,,976.17
2026-07-16 14:20:46 UTC,ETH/USD,1886.19,1880.9,1886.46,1892.02,HOLD,0.0,976.17,0.0,,,976.17
2026-07-16 14:21:18 UTC,ETH/USD,1886.15,1881.31,1886.62,1891.94,HOLD,0.0,976.17,0.0,,,976.17
